Series,Movie,Critic Review
Star Wars,ROGUE ONE: A STAR WARS STORY,Rogue One accomplishes what fans have wanted to see for a few decades now: making Darth Vader scary again.
Star Wars,ROGUE ONE: A STAR WARS STORY,"It's the trio of Tudyk, Wen and especially Yen who steal the show, each bringing to life characters that will likely go down as three of the best ever to grace a story set in the Star Wars universe."
Star Wars,ROGUE ONE: A STAR WARS STORY,This is a gorgeous and immersive film.
Star Wars,ROGUE ONE: A STAR WARS STORY,"Though not meant to be an episode in the great intergalactic narrative of the series of trilogies, Edwards' Rogue One is an enthralling companion piece that fully embodies the Star Wars spirit and delivers the rousing pleasures."
Star Wars,ROGUE ONE: A STAR WARS STORY,"Technically brilliant, Rogue One delivers the spectacle and the aerial combat that are such signatures of the Star Wars ethos, with some eye pleasing vistas of a hectic part of the stunningly beautiful universe"
Star Wars,ROGUE ONE: A STAR WARS STORY,"New diverse actors from around our world breathe new life into prequel that just entertainingly barely satisfactorily, repeats the tried and true themes and expensive action."
Star Wars,ROGUE ONE: A STAR WARS STORY,"This spin-off/prequel has the same primitive, lived-in, emotional, loopy, let's-put-on-a-show spirit that made us fall in love with the original trilogy."
Star Wars,ROGUE ONE: A STAR WARS STORY,"Of the three sidekicks, Yen's rueful but deadly martial artist leaves the best action impression."
Star Wars,ROGUE ONE: A STAR WARS STORY,Rogue One somehow delivers on almost all of its weighty pre-release promises whilst at the same time besting The Force Awakens for sheer spectacle.
Star Wars,ROGUE ONE: A STAR WARS STORY,"A hugely enjoyable film, and an impressive sign of things to come. This is the perfect film for a Star Wars fan."
Star Wars,ROGUE ONE: A STAR WARS STORY,"It's an experiment that mostly works, but there are moments when it's clear that the task of finding new areas of ""Star Wars"" to play with is a bit too much for director Gareth Edwards to handle."
Star Wars,ROGUE ONE: A STAR WARS STORY,"We already knew this was going to be a thrilling epic, but I had no idea of the emotional punch it would pack."
Star Wars,ROGUE ONE: A STAR WARS STORY,"I enjoyed this scrappy little movie, the second consecutive one to feature a female heroine."
Star Wars,ROGUE ONE: A STAR WARS STORY,"Rogue One left me feeling giddy with joy at seeing the Star Wars franchise expanded with such a genuine sense of affection and understanding for what made us fall in love with a galaxy far, far away."
Star Wars,ROGUE ONE: A STAR WARS STORY,It offers more details of interoffice politics among the squabbling factions of both the Empire and the Rebel Alliance than probably anyone but a mid-level manager cares for. Yet you generally feel you're in good hands.
Star Wars,ROGUE ONE: A STAR WARS STORY,"Star Wars movies have been dazzling, infuriating, heartbreaking, silly, witty, convoluted, gripping and overblown. But until Rogue One: A Star Wars story, I don't think ""dull"" was the most appropriate adjective."
Star Wars,ROGUE ONE: A STAR WARS STORY,"[Rogue One has] well-placed humor, inside jokes, aliens, droids and creepy CGI renderings of two key Star Wars characters, all set against the backdrops of mind-bending production designs and hypnotic visual effects."
Star Wars,ROGUE ONE: A STAR WARS STORY,"It's a downer. It's morally tangled. The characters are as depressed as the scenario, and Michael Giacchino's music can't make it better."
Star Wars,ROGUE ONE: A STAR WARS STORY,Disney refuses to waver from what makes 'Star Wars' matter - the battle between good and evil. Where can we send the 'thank you' notes?
Star Wars,ROGUE ONE: A STAR WARS STORY,"If you're not a fan, Rogue One may not be the revelation that The Force Awakens turned out to be. But it won't have you wishing for your own personal Death Star either."
Star Wars,ROGUE ONE: A STAR WARS STORY,...while it's great to see Danish actor Mads Mikkelsen placed into Star Wars lore as a catalyst for the Rebel Alliance the British Jones lacks the fire Daisy Ridley brought to Chapter VII.
Star Wars,ROGUE ONE: A STAR WARS STORY,Lucasfilm has outdone themselves. They've delivered a thrilling installment that embodies the best of Star Wars. Rogue One surpasses every expectation.
Star Wars,ROGUE ONE: A STAR WARS STORY,The most thrilling Star Wars experience yet.
Star Wars,ROGUE ONE: A STAR WARS STORY,"What results is a poignant, powerful paean to the Star Wars Universe, set in a world where the best thing you can hope for is hope itself. It's a perfect and complete standalone, but it changes everything."
Star Wars,ROGUE ONE: A STAR WARS STORY,"If The Force Awakens was an exercise in giving Star Wars fans exactly what they want, Rogue One does its best to show them what else there is in the galaxy."
Star Wars,ROGUE ONE: A STAR WARS STORY,"Credit to Jones, then, for imbuing the character with a steely melancholy. Moreover, her chemistry with bad-boy Andor visibly sizzles, so that you feel genuine investment in their story."
Star Wars,ROGUE ONE: A STAR WARS STORY,"The new characters are nicely fleshed out, particularly Jones's Jyn, whose initial cynicism gradually morphs into a steely resolve, its seed planted by the memory of her father, but watered by the idealism of the Rebellion."
Star Wars,ROGUE ONE: A STAR WARS STORY,A classic adventure story and worthy spin off of one of the most popular sagas of contemporary cinema. 
Star Wars,ROGUE ONE: A STAR WARS STORY,"At its best, Rogue One is scrappy and epic in equal measure, aware of the potential to be glorified fan fiction and using exactly what it needs from the Star Wars mythology to create a vibrant, stand-alone adventure."
Star Wars,ROGUE ONE: A STAR WARS STORY,"""Rogue One"" is definitive proof: ""Star Wars"" is back, baby."
Star Wars,ROGUE ONE: A STAR WARS STORY,"When you realize where it's all been heading -- ending on a moment that's as transcendent as anything in 40 years of the franchise -- you'll be so, so happy."
Star Wars,ROGUE ONE: A STAR WARS STORY,"Rogue One is one of the best Star Wars flicks to date -- as well as the grittiest, darkest, and most grounded."
Star Wars,ROGUE ONE: A STAR WARS STORY,"Rogue One features stirring action scenes, vivid characterisation and one or two truly eye-popping explosions. Nonetheless, what it lacks is any real originality."
Star Wars,ROGUE ONE: A STAR WARS STORY,"Doesn't break the mold in terms of franchise formula, and it's an enjoyable installment in the ""Star Wars"" canon. However, it's not much more than that."
Star Wars,ROGUE ONE: A STAR WARS STORY,"'Because it's awesome' is enough reason for Rogue One, and it is awesome. The final space battle is the best space battle of any Star Wars movie."
Star Wars,ROGUE ONE: A STAR WARS STORY,"Much more than a mere sideshow in the Star Wars saga, these rebels build on a brilliant legacy."
Star Wars,ROGUE ONE: A STAR WARS STORY,"Star Wars has been filled with political commentary since the first in 1977, and this film is no different. [...] I enjoyed this more than The Force Awakens."
Star Wars,ROGUE ONE: A STAR WARS STORY,"As the kickoff of a new phase of ""Star Wars"" on the big screen, ""Rogue One"" is a smashing success, showing there is a lot more to this galaxy than lightsabers and Skywalkers."
Star Wars,ROGUE ONE: A STAR WARS STORY,"A perfectly satisfying summer fun film. Untidy and a little cliché at first, but eventually ends up standing out because of its humor and its subversive energy. "
Star Wars,ROGUE ONE: A STAR WARS STORY,"""Rogue One"" is pure, unbridled ""Star Wars."""
Star Wars,ROGUE ONE: A STAR WARS STORY,"For all that feels uninspired and unnecessary in Rogue One, it's no disaster."
Star Wars,ROGUE ONE: A STAR WARS STORY,"Gareth Edwards' venture into a galaxy far, far away is the Star Wars film we never knew we needed. It's a triumphantly thrilling, serious-minded war movie that is incalculably stronger for the fact that it's NOT the first chapter in a new franchise."
Star Wars,ROGUE ONE: A STAR WARS STORY,Rogue One is a bright light in the Star Wars canon.
Star Wars,ROGUE ONE: A STAR WARS STORY,"Edwards has created the rare Star Wars property that can be appreciated as a film. And it is about as violent and downbeat as Star Wars gets on the big screen-more downbeat than The Empire Strikes Back, in fact."
Star Wars,ROGUE ONE: A STAR WARS STORY,"Let's face it: Rogue One is the best Star Wars movie in a long, long time."
Star Wars,ROGUE ONE: A STAR WARS STORY,"Towering like a stick-man over the rest of the cast, K-2SO provides most of the laughs in this portentous voyage into that same old galaxy far, far away."
Star Wars,ROGUE ONE: A STAR WARS STORY,"Rogue One, directed by Gareth Edwards with a sharp script by Tony Gilroy and Chris Weitz, is a bracing and dizzying marvel, propulsively pitched and even, I dare say, moving."
Star Wars,ROGUE ONE: A STAR WARS STORY,"In the end, this hardening of the franchise seems likely to alienate both the fans and the uninitiated."
Star Wars,ROGUE ONE: A STAR WARS STORY,"A more than worthy adventure but lacks the brilliance of the original trilogy. It makes us have a good time, but not a memorable one. "
Star Wars,ROGUE ONE: A STAR WARS STORY,"""Rogue One: A Star Wars Story"" shows that the ""Star Wars"" universe can produce authentic adult entertainment without losing a bit of its frenetic energy."
Star Wars,ROGUE ONE: A STAR WARS STORY,"In between all the crash bang and wallop, there are also some truly odious villains, with Vader as sinister as he's ever been and Australia's Ben Mendelsohn clearly relishing his role as the human-cyborg's psychotic chief enforcer."
Star Wars,ROGUE ONE: A STAR WARS STORY,The movie works even if you only have a passing knowledge of the Star Wars universe or haven't seen the original in years. But there are several enjoyable callbacks and some eye-popping surprises for die-hard fans.
Star Wars,ROGUE ONE: A STAR WARS STORY,The Force is strong with this film -- a perfect fit as a prequel to A New Hope.
Star Wars,ROGUE ONE: A STAR WARS STORY,"""Rogue One"" represents an unobjectionable exercise in franchise extension. It's fine. It'll do. For now."
Star Wars,ROGUE ONE: A STAR WARS STORY,"Even though the film is much grungier and more realistic than all the previous chapters, this corner of the ""Star Wars"" universe still is a thrilling place to visit."
Star Wars,ROGUE ONE: A STAR WARS STORY,"The movie has a completely different, more sophisticated feel than most recent special effects-driven entries, including last year's so-so ""The Force Awakens."""
Star Wars,ROGUE ONE: A STAR WARS STORY,"It's too grimy and relentlessly bleak to be any fun, and lacks the substance and drama to be taken seriously."
Star Wars,ROGUE ONE: A STAR WARS STORY,It tries so hard to be an epic masterpiece - with self-important speeches and an insanely outsize orchestral score - that it ends up a laughable parody of itself.
